Datetime,Temperature,precp,humidity,pressure,Wind,wspd,dewPt,Image Present,Low/Mid Clouds (%),High Cirrus (%),Long-lived Contrails (Count),Contrail-Cirrus (Count),Day Low/Mid,Day Count Cirrs,Day Count Cont LL,Day Count Cont-Cirrus
2022-09-24 23:00:00,64,0.0,58,29.62,Fair,5.0,49,0.0,,,,,,,,
2022-09-25 00:00:00,59,0.0,69,29.62,Partly Cloudy,3.0,49,0.0,,,,,,,,
2022-09-25 01:00:00,58,0.0,75,29.61,Fair,5.0,50,0.0,,,,,,,,
2022-09-25 02:00:00,57,0.0,77,29.6,Partly Cloudy,3.0,50,0.0,,,,,,,,
2022-09-25 03:00:00,57,0.0,77,29.59,Mostly Cloudy,0.0,50,0.0,,,,,,,,
2022-09-25 04:00:00,55,0.0,83,29.58,Partly Cloudy,0.0,50,0.0,,,,,,,,
2022-09-25 05:00:00,57,0.0,83,29.55,Mostly Cloudy,0.0,52,0.0,,,,,,,,
2022-09-25 06:00:00,56,0.0,87,29.54,Mostly Cloudy,0.0,52,0.0,,,,,,,,
2022-09-25 07:00:00,56,0.0,87,29.54,Mostly Cloudy,0.0,52,1.0,50.0,20.0,0.0,0.0,,,,
2022-09-25 08:00:00,57,0.0,83,29.52,Mostly Cloudy,0.0,52,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-25 09:00:00,57,0.0,83,29.51,Mostly Cloudy,0.0,52,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-25 10:00:00,55,0.0,86,29.5,Cloudy,0.0,51,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-25 11:00:00,56,0.0,87,29.49,Cloudy,0.0,52,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-25 12:00:00,58,0.0,84,29.48,Mostly Cloudy,6.0,53,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-25 13:00:00,60,0.0,80,29.46,Cloudy,9.0,54,1.0,50.0,0.0,0.0,0.0,,,,
2022-09-25 14:00:00,60,0.0,80,29.45,Cloudy,13.0,54,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-25 15:00:00,63,0.0,75,29.44,Cloudy,13.0,55,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-25 16:00:00,65,0.0,73,29.41,Mostly Cloudy,10.0,56,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-25 17:00:00,70,0.0,65,29.38,Mostly Cloudy,13.0,58,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-25 18:00:00,74,0.0,59,29.35,Mostly Cloudy,14.0,59,1.0,30.0,0.0,0.0,0.0,,,,
2022-09-25 19:00:00,75,0.0,60,29.36,Mostly Cloudy,6.0,60,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0
2022-09-25 20:00:00,74,0.0,62,29.34,Cloudy,0.0,60,0.0,,,,,,,,
2022-09-25 20:00:00,74,0.0,62,29.34,Cloudy,3.0,60,0.0,,,,,,,,
2022-09-25 21:00:00,73,0.0,66,29.34,Light Rain,0.0,61,0.0,,,,,,,,
2022-09-25 21:00:00,73,0.0,71,29.31,Cloudy,5.0,63,0.0,,,,,,,,
2022-09-25 22:00:00,74,0.0,62,29.3,Mostly Cloudy,10.0,60,0.0,,,,,,,,
2022-09-25 23:00:00,70,0.0,65,29.3,Mostly Cloudy,10.0,58,0.0,,,,,,,,
2022-09-26 00:00:00,70,0.0,63,29.31,Mostly Cloudy,12.0,57,0.0,,,,,,,,
2022-09-26 01:00:00,68,0.0,68,29.34,Partly Cloudy,10.0,57,0.0,,,,,,,,
2022-09-26 02:00:00,65,0.0,75,29.37,Mostly Cloudy,0.0,57,0.0,,,,,,,,
2022-09-26 03:00:00,65,0.0,78,29.39,Partly Cloudy,6.0,58,0.0,,,,,,,,
2022-09-26 04:00:00,62,0.0,84,29.41,Mostly Cloudy,3.0,57,0.0,,,,,,,,
2022-09-26 05:00:00,62,0.0,80,29.41,Partly Cloudy,5.0,56,0.0,,,,,,,,
2022-09-26 06:00:00,56,0.0,90,29.4,Fair,3.0,53,0.0,,,,,,,,
2022-09-26 07:00:00,57,0.0,93,29.4,Fair,3.0,55,1.0,0.0,0.0,0.0,0.0,,,,
2022-09-26 08:00:00,57,0.0,93,29.4,Fair,3.0,55,1.0,0.0,0.0,0.0,0.0,,,,
2022-09-26 09:00:00,57,0.0,93,29.4,Fair,0.0,55,1.0,0.0,0.0,0.0,0.0,,,,
2022-09-26 10:00:00,57,0.0,93,29.4,Fair,0.0,55,1.0,0.0,0.0,0.0,0.0,,,,
2022-09-26 11:00:00,55,0.0,93,29.41,Shallow Fog,7.0,53,1.0,0.0,0.0,0.0,0.0,,,,
2022-09-26 12:00:00,58,0.0,93,29.42,Shallow Fog,3.0,56,1.0,10.0,0.0,0.0,0.0,,,,
2022-09-26 13:00:00,63,0.0,78,29.41,Fair,8.0,56,1.0,30.0,0.0,0.0,0.0,,,,
2022-09-26 14:00:00,69,0.0,61,29.43,Fair,8.0,55,1.0,60.0,0.0,0.0,0.0,,,,
2022-09-26 15:00:00,74,0.0,45,29.43,Fair,8.0,51,1.0,90.0,0.0,0.0,0.0,,,,
2022-09-26 16:00:00,74,0.0,45,29.43,Partly Cloudy,7.0,51,1.0,90.0,0.0,0.0,0.0,,,,
2022-09-26 17:00:00,76,0.0,38,29.42,Mostly Cloudy,12.0,49,1.0,80.0,0.0,0.0,0.0,,,,
2022-09-26 18:00:00,77,0.0,37,29.41,Mostly Cloudy,12.0,49,1.0,70.0,0.0,0.0,0.0,,,,
2022-09-26 19:00:00,74,0.0,38,29.4,Mostly Cloudy,9.0,47,1.0,0.0,20.0,0.0,2.0,1.0,1.0,0.0,1.0
2022-09-26 20:00:00,72,0.0,44,29.41,Mostly Cloudy,12.0,49,0.0,,,,,,,,
2022-09-26 21:00:00,74,0.0,41,29.41,Mostly Cloudy,8.0,49,0.0,,,,,,,,
2022-09-26 22:00:00,71,0.0,45,29.43,Mostly Cloudy,14.0,49,0.0,,,,,,,,
2022-09-26 23:00:00,72,0.0,41,29.44,Mostly Cloudy,10.0,47,0.0,,,,,,,,
2022-09-26 23:00:00,69,0.0,44,29.45,Mostly Cloudy,6.0,46,0.0,,,,,,,,
2022-09-27 00:00:00,65,0.0,50,29.47,Partly Cloudy,3.0,46,0.0,,,,,,,,
2022-09-27 01:00:00,62,0.0,58,29.49,Mostly Cloudy,5.0,47,0.0,,,,,,,,
2022-09-27 02:00:00,61,0.0,58,29.51,Mostly Cloudy,3.0,46,0.0,,,,,,,,
2022-09-27 03:00:00,62,0.0,56,29.52,Mostly Cloudy,10.0,46,0.0,,,,,,,,
2022-09-27 04:00:00,62,0.0,53,29.53,Mostly Cloudy,7.0,45,0.0,,,,,,,,
2022-09-27 05:00:00,63,0.0,48,29.54,Mostly Cloudy,10.0,43,0.0,,,,,,,,
2022-09-27 06:00:00,61,0.0,52,29.54,Cloudy,6.0,43,0.0,,,,,,,,
2022-09-27 07:00:00,61,0.0,52,29.53,Cloudy,9.0,43,1.0,0.0,50.0,0.0,0.0,,,,
2022-09-27 08:00:00,59,0.0,53,29.53,Cloudy,7.0,42,1.0,0.0,50.0,0.0,0.0,,,,
2022-09-27 09:00:00,59,0.0,53,29.54,Cloudy,0.0,42,1.0,0.0,0.0,0.0,0.0,,,,
2022-09-27 10:00:00,58,0.0,56,29.54,Cloudy,6.0,42,1.0,0.0,0.0,0.0,0.0,,,,
2022-09-27 11:00:00,57,0.0,57,29.55,Mostly Cloudy,3.0,42,1.0,5.0,0.0,0.0,0.0,,,,
2022-09-27 12:00:00,58,0.0,67,29.57,Mostly Cloudy,0.0,47,1.0,20.0,0.0,0.0,0.0,,,,
2022-09-27 13:00:00,65,0.0,48,29.57,Fair,3.0,45,1.0,50.0,0.0,0.0,0.0,,,,
2022-09-27 14:00:00,67,0.0,44,29.59,Fair,8.0,44,1.0,30.0,0.0,0.0,0.0,,,,
2022-09-27 15:00:00,68,0.0,39,29.6,Partly Cloudy,12.0,42,1.0,20.0,0.0,0.0,0.0,,,,
2022-09-27 16:00:00,69,0.0,38,29.6,Partly Cloudy,13.0,42,1.0,40.0,0.0,0.0,0.0,,,,
2022-09-27 17:00:00,70,0.0,32,29.6,Mostly Cloudy,15.0,39,1.0,30.0,0.0,0.0,0.0,,,,
2022-09-27 18:00:00,68,0.0,36,29.6,Mostly Cloudy,13.0,40,1.0,10.0,0.0,0.0,0.0,,,,
2022-09-27 19:00:00,69,0.0,33,29.58,Partly Cloudy,13.0,39,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2022-09-27 20:00:00,70,0.0,33,29.59,Mostly Cloudy,13.0,40,0.0,,,,,,,,
2022-09-27 21:00:00,70,0.0,31,29.61,Mostly Cloudy,9.0,38,0.0,,,,,,,,
2022-09-27 22:00:00,67,0.0,36,29.63,Mostly Cloudy,15.0,39,0.0,,,,,,,,
2022-09-27 23:00:00,63,0.0,43,29.64,Mostly Cloudy,13.0,40,0.0,,,,,,,,
2022-09-28 00:00:00,62,0.0,44,29.67,Mostly Cloudy,16.0,40,0.0,,,,,,,,
2022-09-28 01:00:00,59,0.0,53,29.7,Fair,9.0,42,0.0,,,,,,,,
2022-09-28 02:00:00,58,0.0,53,29.73,Fair,10.0,41,0.0,,,,,,,,
2022-09-28 03:00:00,56,0.0,60,29.74,Partly Cloudy,7.0,42,0.0,,,,,,,,
2022-09-28 04:00:00,53,0.0,64,29.75,Fair,8.0,41,0.0,,,,,,,,
2022-09-28 05:00:00,54,0.0,59,29.75,Fair,7.0,40,0.0,,,,,,,,
2022-09-28 06:00:00,50,0.0,68,29.76,Fair,8.0,40,0.0,,,,,,,,
2022-09-28 07:00:00,50,0.0,68,29.77,Fair,0.0,40,1.0,0.0,0.0,0.0,0.0,,,,
2022-09-28 08:00:00,46,0.0,76,29.78,Fair,0.0,39,1.0,0.0,0.0,0.0,0.0,,,,
2022-09-28 09:00:00,44,0.0,82,29.79,Fair,0.0,39,1.0,0.0,0.0,0.0,0.0,,,,
2022-09-28 10:00:00,48,0.0,74,29.8,Fair,3.0,40,1.0,0.0,0.0,0.0,0.0,,,,
2022-09-28 11:00:00,50,0.0,68,29.81,Fair,0.0,40,1.0,0.0,0.0,0.0,0.0,,,,
2022-09-28 12:00:00,48,0.0,80,29.83,Fair,0.0,42,1.0,0.0,0.0,0.0,0.0,,,,
2022-09-28 13:00:00,57,0.0,57,29.85,Fair,3.0,42,1.0,0.0,0.0,0.0,0.0,,,,
2022-09-28 14:00:00,59,0.0,55,29.86,Fair,13.0,43,1.0,30.0,0.0,0.0,0.0,,,,
2022-09-28 15:00:00,62,0.0,52,29.87,Fair,15.0,44,1.0,20.0,0.0,0.0,0.0,,,,
2022-09-28 16:00:00,64,0.0,50,29.87,Fair,14.0,45,1.0,30.0,10.0,0.0,0.0,,,,
2022-09-28 17:00:00,66,0.0,48,29.87,Fair,14.0,46,1.0,0.0,20.0,0.0,0.0,,,,
2022-09-28 18:00:00,69,0.0,45,29.86,Mostly Cloudy,16.0,47,1.0,0.0,5.0,0.0,0.0,,,,
2022-09-28 19:00:00,69,0.0,45,29.86,Mostly Cloudy,13.0,47,1.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2022-09-28 20:00:00,68,0.0,45,29.86,Mostly Cloudy,14.0,46,0.0,,,,,,,,
2022-09-28 21:00:00,67,0.0,45,29.87,Mostly Cloudy,14.0,45,0.0,,,,,,,,
2022-09-28 22:00:00,67,0.0,49,29.88,Partly Cloudy,14.0,47,0.0,,,,,,,,
2022-09-28 23:00:00,63,0.0,54,29.89,Mostly Cloudy,9.0,46,0.0,,,,,,,,
2022-09-29 00:00:00,60,0.0,62,29.91,Partly Cloudy,7.0,47,0.0,,,,,,,,
2022-09-29 01:00:00,58,0.0,70,29.93,Fair,5.0,48,0.0,,,,,,,,
2022-09-29 02:00:00,56,0.0,72,29.94,Fair,6.0,47,0.0,,,,,,,,
2022-09-29 03:00:00,57,0.0,69,29.96,Fair,9.0,47,0.0,,,,,,,,
2022-09-29 04:00:00,57,0.0,69,29.97,Fair,7.0,47,0.0,,,,,,,,
2022-09-29 05:00:00,56,0.0,72,29.97,Fair,8.0,47,0.0,,,,,,,,
2022-09-29 06:00:00,53,0.0,80,29.98,Fair,5.0,47,0.0,,,,,,,,
2022-09-29 07:00:00,54,0.0,80,29.99,Fair,5.0,48,1.0,0.0,10.0,0.0,0.0,,,,
2022-09-29 08:00:00,54,0.0,80,30.0,Partly Cloudy,9.0,48,1.0,0.0,30.0,0.0,0.0,,,,
2022-09-29 09:00:00,55,0.0,74,29.99,Partly Cloudy,10.0,47,1.0,0.0,20.0,0.0,0.0,,,,
2022-09-29 10:00:00,55,0.0,72,30.0,Partly Cloudy,14.0,46,1.0,0.0,10.0,0.0,0.0,,,,
2022-09-29 11:00:00,54,0.0,77,30.01,Partly Cloudy,10.0,47,1.0,5.0,0.0,0.0,0.0,,,,
2022-09-29 12:00:00,53,0.0,83,30.03,Fair,6.0,48,1.0,0.0,20.0,0.0,0.0,,,,
2022-09-29 13:00:00,57,0.0,69,30.05,Fair,10.0,47,1.0,0.0,20.0,0.0,0.0,,,,
2022-09-29 14:00:00,60,0.0,62,30.05,Fair,13.0,47,1.0,20.0,30.0,0.0,0.0,,,,
2022-09-29 15:00:00,63,0.0,52,30.04,Partly Cloudy,17.0,45,1.0,50.0,0.0,0.0,0.0,,,,
2022-09-29 16:00:00,65,0.0,50,30.04,Partly Cloudy,12.0,46,1.0,40.0,0.0,0.0,0.0,,,,
2022-09-29 17:00:00,67,0.0,47,30.03,Partly Cloudy,15.0,46,1.0,20.0,20.0,0.0,2.0,,,,
2022-09-29 18:00:00,67,0.0,45,30.01,Mostly Cloudy,14.0,45,1.0,20.0,20.0,2.0,1.0,,,,
2022-09-29 19:00:00,69,0.0,42,29.99,Mostly Cloudy,16.0,45,1.0,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2022-09-29 20:00:00,67,0.0,45,29.98,Mostly Cloudy,12.0,45,0.0,,,,,,,,
2022-09-29 21:00:00,68,0.0,43,29.98,Mostly Cloudy,7.0,45,0.0,,,,,,,,
2022-09-29 22:00:00,65,0.0,48,29.98,Mostly Cloudy,13.0,45,0.0,,,,,,,,
2022-09-29 23:00:00,63,0.0,52,29.97,Mostly Cloudy,10.0,45,0.0,,,,,,,,
2022-09-30 00:00:00,62,0.0,56,29.97,Mostly Cloudy,12.0,46,0.0,,,,,,,,
2022-09-30 01:00:00,61,0.0,58,29.97,Mostly Cloudy,10.0,46,0.0,,,,,,,,
2022-09-30 02:00:00,59,0.0,62,29.98,Mostly Cloudy,12.0,46,0.0,,,,,,,,
2022-09-30 03:00:00,58,0.0,62,29.97,Mostly Cloudy,10.0,45,0.0,,,,,,,,
2022-09-30 04:00:00,56,0.0,67,29.98,Mostly Cloudy,9.0,45,0.0,,,,,,,,
2022-09-30 05:00:00,55,0.0,69,29.96,Mostly Cloudy,8.0,45,0.0,,,,,,,,
2022-09-30 06:00:00,54,0.0,72,29.95,Mostly Cloudy,8.0,45,0.0,,,,,,,,
2022-09-30 07:00:00,54,0.0,69,29.94,Mostly Cloudy,9.0,44,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-30 08:00:00,53,0.0,71,29.93,Mostly Cloudy,7.0,44,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-30 09:00:00,52,0.0,74,29.94,Mostly Cloudy,7.0,44,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-30 10:00:00,52,0.0,74,29.95,Cloudy,5.0,44,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-30 11:00:00,52,0.0,74,29.93,Cloudy,9.0,44,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-30 12:00:00,52,0.0,74,29.94,Cloudy,8.0,44,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-30 13:00:00,53,0.0,71,29.94,Cloudy,8.0,44,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-30 14:00:00,54,0.0,72,29.94,Cloudy,8.0,45,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-30 15:00:00,56,0.0,69,29.91,Cloudy,9.0,46,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-30 16:00:00,58,0.0,67,29.9,Cloudy,10.0,47,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-30 17:00:00,60,0.0,67,29.88,Cloudy,9.0,49,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-30 18:00:00,60,0.0,67,29.85,Cloudy,8.0,49,1.0,100.0,0.0,0.0,0.0,,,,
2022-09-30 19:00:00,60,0.0,69,29.82,Cloudy,10.0,50,0.0,,,,,1.0,0.0,0.0,0.0
2022-09-30 19:00:00,60,0.0,67,29.83,Cloudy,12.0,49,0.0,,,,,1.0,0.0,0.0,0.0
2022-09-30 20:00:00,61,0.0,70,29.81,Cloudy,12.0,51,0.0,,,,,,,,
2022-09-30 21:00:00,60,0.0,72,29.8,Cloudy,13.0,51,0.0,,,,,,,,
2022-09-30 21:00:00,59,0.0,78,29.78,Light Rain,13.0,52,0.0,,,,,,,,
2022-09-30 22:00:00,57,0.02,87,29.75,Light Rain,15.0,53,0.0,,,,,,,,
2022-09-30 23:00:00,57,0.01,83,29.71,Cloudy,15.0,52,0.0,,,,,,,,
2022-10-01 00:00:00,56,0.0,84,29.72,Cloudy,13.0,51,0.0,,,,,,,,
2022-10-01 01:00:00,56,0.0,84,29.72,Light Rain,13.0,51,0.0,,,,,,,,
2022-10-01 02:00:00,55,0.09,86,29.69,Light Rain,14.0,51,0.0,,,,,,,,
2022-10-01 03:00:00,55,0.1,89,29.69,Light Rain,9.0,52,0.0,,,,,,,,
2022-10-01 04:00:00,54,0.18,93,29.67,Heavy Rain,16.0,52,0.0,,,,,,,,
2022-10-01 05:00:00,54,0.05,93,29.65,Rain,13.0,52,0.0,,,,,,,,
2022-10-01 05:00:00,54,0.07,93,29.64,Light Rain,14.0,52,0.0,,,,,,,,
2022-10-01 06:00:00,54,0.06,93,29.66,Rain,14.0,52,0.0,,,,,,,,
2022-10-01 06:00:00,53,0.16,93,29.64,Heavy Rain,15.0,51,0.0,,,,,,,,
2022-10-01 06:00:00,53,0.18,93,29.62,Light Rain,10.0,51,0.0,,,,,,,,
2022-10-01 07:00:00,53,0.11,89,29.6,Light Rain,17.0,50,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-01 08:00:00,53,0.02,93,29.57,Light Rain,12.0,51,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-01 09:00:00,54,0.04,93,29.56,Cloudy,15.0,52,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-01 10:00:00,55,0.0,93,29.55,Cloudy,12.0,53,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-01 11:00:00,55,0.0,93,29.55,Cloudy,15.0,53,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-01 12:00:00,56,0.0,93,29.56,Cloudy,13.0,54,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-01 13:00:00,57,0.01,89,29.56,Light Rain,12.0,54,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-01 14:00:00,57,0.01,93,29.56,Cloudy,10.0,55,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-01 15:00:00,58,0.0,93,29.55,Cloudy,14.0,56,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-01 16:00:00,58,0.0,93,29.54,Cloudy,12.0,56,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-01 17:00:00,58,0.0,93,29.54,Light Rain,10.0,56,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-01 18:00:00,60,0.02,90,29.53,Cloudy,12.0,57,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-01 19:00:00,59,0.0,93,29.51,Light Drizzle,14.0,57,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-01 20:00:00,60,0.0,93,29.5,Light Rain,12.0,58,0.0,,,,,,,,
2022-10-01 21:00:00,60,0.0,96,29.52,Light Rain,0.0,59,0.0,,,,,,,,
2022-10-01 22:00:00,60,0.03,96,29.52,Light Drizzle,8.0,59,0.0,,,,,,,,
2022-10-01 23:00:00,61,0.01,93,29.52,Light Rain,6.0,59,0.0,,,,,,,,
2022-10-01 23:00:00,61,0.02,93,29.51,Light Rain,8.0,59,0.0,,,,,,,,
2022-10-02 00:00:00,61,0.01,93,29.52,Light Rain,8.0,59,0.0,,,,,,,,
2022-10-02 00:00:00,61,0.01,97,29.52,Light Rain,6.0,60,0.0,,,,,,,,
2022-10-02 01:00:00,61,0.01,93,29.53,Light Drizzle,12.0,59,0.0,,,,,,,,
2022-10-02 02:00:00,60,0.01,96,29.54,Light Rain,12.0,59,0.0,,,,,,,,
2022-10-02 03:00:00,60,0.05,96,29.54,Light Rain,8.0,59,0.0,,,,,,,,
2022-10-02 03:00:00,60,0.01,96,29.54,Light Rain,6.0,59,0.0,,,,,,,,
2022-10-02 03:00:00,60,0.03,96,29.54,Light Rain,8.0,59,0.0,,,,,,,,
2022-10-02 04:00:00,60,0.0,96,29.54,Light Rain,7.0,59,0.0,,,,,,,,
2022-10-02 04:00:00,60,0.01,96,29.54,Cloudy,6.0,59,0.0,,,,,,,,
2022-10-02 05:00:00,60,0.0,96,29.55,Cloudy,5.0,59,0.0,,,,,,,,
2022-10-02 05:00:00,60,0.0,96,29.54,Cloudy,5.0,59,0.0,,,,,,,,
2022-10-02 05:00:00,60,0.0,96,29.54,Cloudy,7.0,59,0.0,,,,,,,,
2022-10-02 06:00:00,60,0.0,96,29.55,Cloudy,6.0,59,0.0,,,,,,,,
2022-10-02 07:00:00,60,0.0,93,29.54,Cloudy,10.0,58,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 08:00:00,58,0.0,97,29.54,Cloudy,9.0,57,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 09:00:00,57,0.0,96,29.54,Light Rain,13.0,56,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 09:00:00,58,0.0,97,29.54,Light Rain,9.0,57,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 10:00:00,57,0.01,93,29.55,Cloudy,9.0,55,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 11:00:00,56,0.01,97,29.57,Light Rain,12.0,55,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 12:00:00,57,0.02,94,29.59,Light Rain,13.0,55,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 12:00:00,57,0.02,93,29.59,Light Rain,12.0,55,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 13:00:00,57,0.02,93,29.62,Light Rain,9.0,55,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 13:00:00,57,0.01,93,29.6,Light Rain,10.0,55,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 14:00:00,57,0.01,96,29.62,Light Rain,9.0,56,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 14:00:00,57,0.01,93,29.64,Light Rain,10.0,55,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 14:00:00,57,0.05,93,29.64,Light Rain,9.0,55,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 15:00:00,57,0.03,93,29.67,Light Rain,12.0,55,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 16:00:00,57,0.0,93,29.67,Light Rain,15.0,55,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 16:00:00,57,0.01,89,29.68,Light Rain,15.0,54,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 17:00:00,56,0.05,93,29.7,Rain,10.0,54,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 17:00:00,56,0.03,93,29.7,Light Rain,13.0,54,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 17:00:00,56,0.02,90,29.69,Light Rain,14.0,53,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 17:00:00,56,0.02,90,29.69,Light Rain,17.0,53,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 18:00:00,56,0.05,90,29.7,Light Rain,9.0,53,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 18:00:00,56,0.03,90,29.7,Light Rain,13.0,53,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-02 19:00:00,56,0.03,93,29.69,Light Rain,8.0,54,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-02 19:00:00,56,0.0,93,29.69,Light Rain,14.0,54,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-02 20:00:00,56,0.0,93,29.71,Light Rain,10.0,54,0.0,,,,,,,,
2022-10-02 20:00:00,56,0.07,93,29.71,Light Rain,13.0,54,0.0,,,,,,,,
2022-10-02 20:00:00,56,0.04,93,29.7,Heavy Rain,12.0,54,0.0,,,,,,,,
2022-10-02 21:00:00,56,0.0,90,29.73,Light Rain,14.0,53,0.0,,,,,,,,
2022-10-02 21:00:00,56,0.05,90,29.73,Light Rain,14.0,53,0.0,,,,,,,,
2022-10-02 22:00:00,56,0.02,90,29.75,Rain,13.0,53,0.0,,,,,,,,
2022-10-02 23:00:00,55,0.02,89,29.78,Light Rain,12.0,52,0.0,,,,,,,,
2022-10-03 00:00:00,55,0.0,89,29.78,Light Rain,12.0,52,0.0,,,,,,,,
2022-10-03 00:00:00,55,0.0,86,29.79,Cloudy,12.0,51,0.0,,,,,,,,
2022-10-03 01:00:00,54,0.03,90,29.81,Light Rain,14.0,51,0.0,,,,,,,,
2022-10-03 02:00:00,54,0.0,86,29.82,Light Rain,14.0,50,0.0,,,,,,,,
2022-10-03 03:00:00,53,0.01,89,29.83,Light Rain,10.0,50,0.0,,,,,,,,
2022-10-03 04:00:00,53,0.01,86,29.82,Light Rain,9.0,49,0.0,,,,,,,,
2022-10-03 04:00:00,53,0.01,86,29.82,Cloudy,7.0,49,0.0,,,,,,,,
2022-10-03 05:00:00,54,0.0,86,29.81,Light Rain,5.0,50,0.0,,,,,,,,
2022-10-03 05:00:00,53,0.0,86,29.82,Light Rain,7.0,49,0.0,,,,,,,,
2022-10-03 06:00:00,54,0.0,83,29.81,Light Rain,12.0,49,0.0,,,,,,,,
2022-10-03 07:00:00,52,0.0,89,29.82,Light Rain,7.0,49,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-03 08:00:00,52,0.0,77,29.82,Cloudy,10.0,45,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-03 08:00:00,52,0.0,80,29.82,Light Rain,13.0,46,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-03 09:00:00,51,0.0,71,29.83,Light Rain,15.0,42,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-03 10:00:00,50,0.0,66,29.84,Light Rain,13.0,39,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-03 11:00:00,49,0.0,69,29.86,Light Rain,13.0,39,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-03 12:00:00,48,0.0,71,29.87,Mostly Cloudy,12.0,39,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-03 13:00:00,50,0.0,66,29.89,Mostly Cloudy,14.0,39,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-03 14:00:00,50,0.0,68,29.89,Mostly Cloudy,12.0,40,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-03 15:00:00,53,0.0,59,29.89,Mostly Cloudy,15.0,39,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-03 16:00:00,54,0.0,57,29.89,Cloudy,16.0,39,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-03 17:00:00,54,0.0,55,29.88,Light Rain,15.0,38,1.0,100.0,0.0,0.0,0.0,,,,
