pressure,temperature,humidity,image
325,240.198440551757,22.0330777056515,1
375,249.271118164062,10.1336527206003,1
400,253.331649780273,5.39831115491688,1
425,257.477233886718,2.58966024219989,1
350,244.803268432617,16.6265725166304,1
325,240.191589355468,24.6584575995802,1
275,230.406616210937,46.1627776622772,1
300,235.373779296875,33.1457599923014,1
450,261.33609008789,1.12557377741904,1
375,249.298156738281,9.87662528199143,1
400,253.486923217773,6.39544452726841,1
425,257.500854492187,2.46189646422863,1
475,263.989807128906,3.01819223351776,1
500,265.660720825195,8.50073835725197,1
350,244.892547607421,18.3789417687803,1
250,225.241592407226,42.0246004369109,1
200,213.172668457031,35.0623829364776,1
225,220.166412353515,31.8239513933658,1
425,257.258148193359,3.57696837931871,1
500,264.876159667968,9.26564683578908,1
475,263.720825195312,5.15017199888825,1
450,261.075744628906,2.182082593441,1
400,253.240158081054,7.39370759949088,1
375,249.095794677734,13.5030706843826,1
275,230.36228942871,50.2573894094675,1
300,235.340728759765,40.5794672891497,1
325,239.963912963867,30.6273814635351,1
200,213.114501953125,35.3324216604232,1
250,225.303955078125,44.1256655256147,1
225,219.97119140625,32.3082250989973,1
350,244.583221435546,21.6253216253826,1
275,230.392990112304,55.0728486478328,1
300,235.440673828125,50.5144794452935,1
325,240.218200683593,34.7755830492824,1
350,244.986297607421,19.1299839098937,1
375,249.365814208984,12.3771113455295,1
500,265.10789489746,11.0016118931816,1
400,253.639907836914,8.47261350601911,1
425,257.533813476562,5.00492143863812,1
450,260.9775390625,2.6320363106206,1
475,263.424713134765,4.38117635995149,1
200,213.29051208496,51.9581602811813,1
250,224.902359008789,56.7248758748173,1
225,219.643768310546,55.2502520859707,1
450,260.789718627929,2.76060200482606,1
250,224.681579589843,56.3812607037834,1
200,213.338424682617,52.4465425014495,1
225,219.317474365234,55.7701192833483,1
400,253.251434326171,8.50747408997267,1
375,249.282012939453,12.5023819922935,1
350,245.055053710937,19.1259242289233,1
325,240.31623840332,34.380692763254,1
300,235.310791015625,50.0199002679437,1
425,257.115402221679,5.00203695893287,1
275,230.105987548828,54.4121109806001,1
500,264.97900390625,12.5435167402029,1
475,263.741821289062,5.75422316463664,1
400,253.156494140625,11.6435172110795,1
475,263.042053222656,6.50575860589742,1
500,264.689559936523,14.1262001537252,1
350,244.921997070312,17.6250990895496,1
375,249.115142822265,14.2690940462052,1
425,256.710800170898,8.12509969803068,1
200,213.081314086914,35.8931735157966,1
325,240.222473144531,29.6250988543033,1
300,235.146224975586,53.6264207122148,1
250,224.436752319336,50.6110595613718,1
450,260.560516357421,4.51557885669171,1
275,229.951293945312,64.455529153347,1
225,218.971527099609,49.2524020303972,1
200,212.693466186523,34.8229175209999,1
275,229.779968261718,35.3578259944915,1
450,260.33689880371,4.50150010222569,1
225,218.796936035156,44.4900235533714,1
425,256.528686523437,9.32700341939926,1
400,252.699478149414,11.9487462341785,1
375,248.869232177734,14.1377390623092,1
350,244.634002685546,18.0064144660718,1
325,239.993408203125,27.6416121013462,1
300,235.045501708984,37.2670642510056,1
250,224.318084716796,42.5202381014823,1
475,263.094299316406,6.90719006955623,1
500,264.81118774414,11.1358724599704,1
475,263.100555419921,6.02632285654544,0
450,260.20947265625,4.97830960154533,0
425,256.389877319335,8.29727545380592,0
225,218.551666259765,44.8965451773256,0
375,248.810501098632,14.6290280148386,0
200,212.660827636718,35.4754183292388,0
250,224.120864868164,41.75543076545,0
275,229.69871520996,35.150902012363,0
300,234.902526855468,37.7650451799854,0
400,252.65005493164,11.6437729001045,0
500,264.956909179687,9.37541660666465,0
350,244.535552978515,18.5017603131709,0
325,239.907638549804,28.5031955246813,0
275,229.733261108398,33.1534960065037,0
250,224.103652954101,45.9012834988534,0
225,218.769485473632,44.6458494998514,0
200,212.951202392578,39.2870950773358,0
325,239.891006469726,31.8750989374893,0
300,235.033554077148,31.5224221795797,0
500,265.110290527343,9.50393539667129,0
475,262.911041259765,7.25009852647781,0
450,259.509002685546,9.51629472896456,0
425,255.944366455078,10.9239156767725,0
400,252.2744140625,12.5072150826454,0
375,248.786041259765,14.8776809959672,0
350,244.554870605468,20.7515852340729,0
225,218.92088317871,46.2556365611963,0
200,213.191619873046,43.824638351798,0
475,262.590301513671,11.4000267237424,0
500,264.95474243164,9.5020337938331,0
325,239.797058105468,20.62821996212,0
450,259.290557861328,18.8821524977684,0
400,252.415573120117,19.5250180214643,0
375,248.671752929687,17.7693089023232,0
350,244.420043945312,20.1294294106774,0
300,235.062515258789,21.555464297533,0
275,229.807632446289,33.4778870791196,0
250,224.237762451171,53.1296176179312,0
425,255.834976196289,20.1905259191989,0
375,248.102661132812,16.7509330026805,0
400,251.66111755371,19.3753363591386,0
425,255.184371948242,21.1167604625225,0
500,265.259643554687,11.2692512273788,0
450,258.766479492187,23.2550264000892,0
475,262.307968139648,13.3206251561641,0
350,244.169891357421,17.6254819763416,0
300,235.242599487304,19.0055904369801,0
325,239.818649291992,17.6262498964788,0
250,224.568695068359,52.7704086285084,0
275,230.35610961914,38.6262605997035,0
225,218.759735107421,48.4095835536718,0
200,213.132492065429,44.0332446694374,0
200,213.303161621093,39.6953341588378,1
225,218.775207519531,50.8242501616478,1
300,235.273605346679,40.8750983251447,1
275,230.109588623046,46.4074074923992,1
325,239.978469848632,23.0000987918683,1
350,244.289627075195,17.5091628152877,1
250,224.278915405273,45.420110668987,1
375,248.360687255859,20.1250973343849,1
425,255.503326416015,30.8047248721122,1
475,262.234680175781,14.1439354121685,1
400,251.953643798828,28.7967552542686,1
450,258.683792114257,26.8782412409782,1
500,265.17105102539,11.3788074352778,1
425,255.092010498046,26.5019786506891,0
500,264.925018310546,11.2519331121584,0
475,261.994995117187,20.0054047405719,0
450,258.546508789062,22.8040337115526,0
400,251.585205078125,25.3114542216062,0
225,218.940887451171,49.8290096670389,0
350,244.133636474609,15.8770573546644,0
325,239.999053955078,21.0034552249126,0
300,235.387878417968,37.2560194390825,0
275,230.285949707031,43.1411613225936,0
250,224.501220703125,43.9005503896623,0
200,213.471405029296,40.1544307731092,0
375,248.013671875,18.391805909574,0
225,218.901336669921,49.386180896312,0
250,224.447387695312,36.4042054396122,0
275,230.078628540039,39.889613774605,0
300,235.000244140625,37.8785288215149,0
475,261.803665161132,18.8936266321688,0
350,244.07421875,20.8759745130082,0
375,247.830291748046,22.1271191122941,0
425,255.042053222656,27.9196913652122,0
200,213.956298828125,35.3984803259372,0
500,264.958557128906,12.8801244855858,0
325,239.691375732421,30.1315065273083,0
450,258.438781738281,25.6261805202812,0
400,251.504959106445,26.9124984294176,0
475,261.760269165039,21.3750993592984,0
450,258.388320922851,27.0000992063651,0
500,264.529754638671,15.000099494282,0
375,248.169357299804,30.5000981445628,0
325,239.892150878906,35.5000975338189,0
300,235.222045898437,32.3750970213368,0
275,230.253936767578,27.0809469372034,0
425,255.123321533203,28.5000986089144,0
250,224.510864257812,35.2571294605732,0
350,244.426147460937,27.0000978691095,0
400,251.677993774414,29.8750983923673,0
225,218.777435302734,48.1281277476809,0
200,213.886627197265,36.6751249618828,0
475,261.07649230957,20.0053212102502,0
450,257.996826171875,26.0073926658369,0
375,247.771362304687,28.8923947960138,0
500,264.213714599609,13.6272611850872,0
425,254.787796020507,24.7603543614968,0
400,251.252029418945,25.7621877640485,0
350,243.571533203125,24.9712054282426,0
275,229.911590576171,25.7543214713223,0
200,214.534408569336,33.3486715555191,0
225,218.707870483398,44.9711017906665,0
250,224.294555664062,33.5846918821334,0
300,235.007980346679,31.8753225435211,0
325,239.549819946289,32.8757361362222,0
200,214.612640380859,30.4870690703392,0
250,224.317169189453,38.400798946619,0
275,230.10464477539,25.0075687742792,0
300,235.261016845703,25.0031673058401,0
325,239.498474121093,31.626534332172,0
350,243.60073852539,31.0050978809595,0
375,247.365600585937,30.5099016577005,0
400,251.1650390625,26.6294497102499,0
425,254.750915527343,25.6306909620761,0
225,218.965179443359,43.2798005640506,0
450,257.980422973632,26.5061531825922,0
500,264.294616699218,13.2550258180126,0
475,261.171463012695,18.7679518256336,0
325,239.879074096679,25.1274129450321,0
450,258.196563720703,21.2811802923679,0
500,264.164932250976,11.875112996975,0
375,247.473999023437,26.6482156515121,0
400,251.151092529296,24.2973284125328,0
425,254.789459228515,22.5708046853542,0
475,261.083251953125,15.9035823307931,0
200,214.854843139648,29.0867344141006,0
300,235.40884399414,22.750097239179,0
275,230.089767456054,27.0098415790125,0
350,243.800735473632,27.2109236270189,0
225,219.762176513671,30.3814967870712,0
250,224.425079345703,35.2500967532396,0
250,224.339538574218,34.3965089917182,0
500,264.017547607421,11.8126609325408,0
475,260.940887451171,16.2665421962738,0
225,219.872955322265,31.4712249040603,0
450,257.683120727539,22.1336016729474,0
425,254.127517700195,22.298796236515,0
400,250.545532226562,23.6325509548187,0
375,246.863830566406,26.6497133374214,0
350,243.109710693359,27.484902948141,0
325,239.291473388671,24.8780003935098,0
300,234.95506286621,20.7514692707918,0
200,214.604522705078,30.7341299653053,0
275,229.802673339843,24.0304451882839,0
200,214.130096435546,31.6881085634231,0
500,263.947021484375,10.375937531935,0
475,260.786560058593,13.2754597365856,0
450,257.565063476562,14.5010338574647,0
425,254.115463256836,18.6089185476303,0
400,250.58169555664,20.4036057889461,0
375,246.906509399414,22.9473008215427,0
350,243.275238037109,27.0158042609691,0
325,239.561386108398,24.494290150702,0
300,235.199188232421,19.7556005381047,0
250,224.405334472656,33.3192874789238,0
275,229.874801635742,23.5183843486011,0
225,220.191711425781,29.9373387098312,0
500,263.877624511718,10.0001643418218,0
425,254.099197387695,16.129603177309,0
475,260.714721679687,12.1255374824977,0
450,257.571136474609,13.7502458980015,0
200,214.034790039062,30.7986679039895,0
350,242.761474609375,24.4142578542232,0
400,250.207534790039,16.0356895327568,0
375,246.465087890625,14.8439473211765,0
325,238.681518554687,27.2051235586404,0
300,234.537506103515,21.3816161537542,0
275,230.07421875,15.726130798459,0
225,219.968475341796,23.0184411872178,0
250,224.707824707031,19.9148964136838,0
325,238.92544555664,27.460105702281,0
350,242.837890625,23.0370459891855,0
200,213.537109375,31.7847206294536,0
375,246.673049926757,14.0183603316545,0
225,219.677658081054,20.9295140504837,0
425,253.999359130859,14.2711468636989,0
250,225.04345703125,21.2053123414516,0
450,257.548217773437,13.9000672809779,0
475,260.613037109375,12.5336244292557,0
500,263.531951904296,10.2525359746068,0
275,230.317687988281,16.4720821082592,0
300,234.805969238281,22.1604478880763,0
400,250.378372192382,14.4265795648098,0
425,253.704467773437,17.7920676916837,0
250,224.916610717773,17.3920228444039,0
350,243.182571411132,20.111447840929,0
225,219.89321899414,21.7856769971549,0
500,263.302673339843,9.90309885144233,0
450,257.168884277343,15.7776979729533,0
200,214.386154174804,27.9577260911464,0
375,246.975173950195,10.0646745562553,0
475,260.284713745117,13.7216047048568,0
275,229.90673828125,17.1670688651502,0
300,234.532989501953,18.187305137515,0
325,238.449584960937,26.0178719069808,0
400,250.519439697265,15.014491200447,0
375,246.822387695312,8.43366780877113,0
475,260.28042602539,14.2500997781753,0
250,224.930297851562,16.1251321933377,0
275,229.87629699707,12.3752799995709,0
300,234.49038696289,10.3255547210574,0
200,214.336196899414,25.1938346028328,0
500,263.294174194335,12.3751610517501,0
325,238.437301635742,19.2509587674285,0
350,242.687866210937,18.5000994231668,0
400,250.279541015625,12.2542538642883,0
425,253.64907836914,15.3751029372215,0
450,256.858215332031,15.1275639683008,0
225,219.792022705078,20.1377152390778,0
325,238.256423950195,12.5015247585251,0
375,246.600524902343,8.1287307315506,0
400,250.055374145507,12.3802276849746,0
425,253.384216308593,15.8802931355312,0
450,256.69253540039,15.5002385825791,0
300,234.380447387695,13.2912285514175,0
275,229.801467895507,16.5041120201349,0
250,225.001495361328,15.7729658167809,0
350,242.549880981445,15.8788804167415,0
225,219.970581054687,21.7651098445057,0
200,214.796142578125,25.674499310553,0
475,259.851654052734,14.3756173040601,0
500,262.836883544921,12.9834560453891,0
300,234.027954101562,16.790842231363,0
475,259.669921875,15.363739579916,0
325,238.879455566406,9.2549128876999,0
350,242.925155639648,13.7561310767196,0
375,246.526184082031,15.6443899590522,0
400,249.999465942382,15.4874166250228,0
425,253.31607055664,15.6390115916728,0
450,256.510513305664,16.0022086501121,0
250,223.811706542968,19.2507215427467,0
225,219.042648315429,24.5456782877445,0
200,214.152618408203,28.6251347523357,0
500,262.9365234375,13.7744975984096,0
275,229.110900878906,22.8796345656737,0
200,214.218688964843,30.2525705017615,0
475,259.872421264648,16.0051591098308,0
400,250.102844238281,19.0076243253424,0
375,246.627655029296,18.5271988678723,0
350,242.993286132812,17.1339634135365,0
325,238.891418457031,20.5767994895577,0
300,234.083343505859,21.3743615597486,0
275,229.029373168945,22.6742714531719,0
250,224.05940246582,20.2502003747649,0
225,219.34814453125,26.4098066166043,0
500,263.032852172851,14.2859910316765,0
425,253.483734130859,18.7624197006225,0
450,256.77700805664,17.8921796679496,0
250,224.330017089843,25.2516017692396,0
225,219.269744873046,27.2787836659699,0
425,253.157180786132,15.6335309296846,0
500,262.782409667968,15.5645109564065,0
275,229.566024780273,23.1492270380258,0
475,259.675567626953,16.2651168107986,0
450,256.447067260742,15.9736091196537,0
300,234.465118408203,27.6214036047458,0
200,214.105697631836,27.5123225394636,0
350,242.969055175781,24.0014485924039,0
325,238.966049194336,35.3493093848228,0
375,246.234436035156,14.1372562320902,0
400,249.797622680664,14.9662151038646,0
300,234.312622070312,19.1977704763412,0
475,259.93992614746,15.768867701292,0
200,214.766174316406,23.673851057887,0
225,219.345306396484,23.0039522498846,0
250,224.088684082031,29.080003991723,0
275,229.386108398437,20.682935655117,0
325,238.300582885742,34.3340210169553,0
425,253.258895874023,15.2066854536533,0
375,246.300735473632,15.6645734608173,0
450,256.790863037109,16.5096327066421,0
400,250.122467041015,13.6622113250195,0
350,242.682373046875,28.2530892589129,0
500,262.825408935546,14.2854443788528,0
325,238.612686157226,33.9254858195781,0
200,214.988555908203,24.5085689509287,0
225,218.670639038086,24.6260452889837,0
250,223.756713867187,30.2730582766234,0
275,229.470779418945,19.8006737828254,0
300,234.572982788086,20.3145462572574,0
350,242.202758789062,27.8855118490755,0
375,246.028259277343,15.8181727826595,0
400,249.69595336914,14.378984093666,0
450,256.187316894531,16.9078984856605,0
475,259.451629638671,15.7795921564102,0
425,253.077255249023,15.7249191999435,0
500,262.397628784179,14.3434752821922,0
450,256.114135742187,16.3761155679821,0
350,242.00715637207,31.5159058272838,0
425,252.978958129882,13.5036135911941,0
400,249.557556152343,12.8489329218864,0
375,245.900024414062,27.066958412528,0
325,238.370681762695,26.7996566556394,0
500,262.378097534179,12.6056355684995,0
275,228.98371887207,29.2258549928665,0
250,223.428039550781,22.8869384992867,0
225,218.657104492187,22.8920489009469,0
200,215.130615234375,17.6892999708652,0
475,259.453689575195,14.5018059530993,0
300,234.182647705078,28.2859985232353,0
475,259.279098510742,13.7869172692298,0
225,218.523284912109,24.8794944435358,0
450,256.073623657226,15.6053820848464,0
425,252.938171386718,16.0332985520362,0
400,249.486572265625,15.1294868588447,0
375,245.656417846679,25.0073865354061,0
350,241.886734008789,31.8757134079933,0
325,238.289413452148,23.7646535122767,0
300,233.940887451171,28.5175271332263,0
275,228.724517822265,30.7314163297414,0
250,223.521255493164,18.5124972630292,0
500,262.229858398437,12.4802819043397,0
200,215.671813964843,16.9084549658,0
425,252.521697998046,23.3591075837612,0
450,256.001983642578,17.5039071440696,0
250,223.485687255859,23.3985766079276,0
325,237.658737182617,12.8032347261905,0
225,218.475204467773,25.0014367514522,0
200,215.545761108398,17.390101336874,0
475,259.254638671875,15.0093824267387,0
350,241.455444335937,15.9306326508522,0
375,245.092132568359,23.7873593568801,0
400,248.884567260742,26.6256794333457,0
275,228.56541442871,18.494753241539,0
300,233.412902832031,15.8951866328716,0
500,262.280319213867,12.7582152336835,0
225,219.121948242187,25.1420399937778,0
250,223.323028564453,24.1433363202959,0
500,262.362564086914,12.3319522589445,0
275,228.300521850586,19.2080985456705,0
325,237.398971557617,13.2711385674774,0
350,241.542114257812,16.2726339697837,0
375,245.31704711914,23.9725587368011,0
400,249.044296264648,25.7647503018379,0
450,256.160369873046,16.2805109322071,0
300,232.992431640625,17.0220088474452,0
425,252.638488769531,22.0012145042419,0
475,259.353256225585,14.3761835992336,0
200,215.809677124023,17.1454079411923,0
350,241.365737915039,13.2517104744911,0
225,219.186370849609,23.901144940406,0
500,262.493103027343,13.8792026722803,0
375,245.398178100586,14.0038155913352,0
475,259.480590820312,16.7567484378814,0
250,223.23582458496,23.8804550021886,0
425,252.84927368164,23.6297814249992,0
275,227.919982910156,15.6321096839383,0
400,249.208374023437,22.0202354490757,0
325,237.474914550781,12.2588110566139,0
450,256.31005859375,19.365207850933,0
300,232.70295715332,13.4076213873922,0
200,216.872360229492,15.4091580845415,0
450,256.246032714843,20.781219959259,0
200,216.963958740234,16.9070124365389,0
225,218.528488159179,28.7619032226502,0
250,222.792434692382,24.8789094015955,0
275,227.550384521484,17.6435522194951,0
300,232.886001586914,14.481895416975,0
325,237.836502075195,12.4531317651271,0
500,262.484191894531,15.3927556946873,0
350,242.026016235351,15.2525024116039,0
375,245.804397583007,12.7198634669184,0
475,259.53433227539,18.5665189027786,0
425,252.95100402832,19.2557601332664,0
400,249.45848083496,15.8471922278404,0
375,245.856262207031,12.4203519821167,0
400,249.449676513671,15.51734508574,0
425,252.885437011718,20.3952870368957,0
450,256.182739257812,24.5890224874019,0
300,233.010620117187,16.1531534492969,0
500,262.599731445312,17.8752318918705,0
350,242.09927368164,11.3781402618624,0
475,259.487380981445,21.5983036458492,0
325,237.956405639648,11.6347689507529,0
200,216.984054565429,18.5130880298092,0
250,222.815170288086,25.3019669987261,0
225,218.690139770507,32.5024138817098,0
275,227.664978027343,22.6974481493234,0
400,249.83689880371,14.827174693346,0
350,242.457824707031,13.5112906992435,0
375,246.402801513671,10.2562597990036,0
425,253.059036254882,20.3028905093669,0
300,233.053771972656,20.6539365425705,0
475,259.69091796875,26.3774054725654,0
500,262.771865844726,22.3753729703603,0
275,227.805038452148,23.4609524905681,0
450,256.290008544921,24.2512311933096,0
325,238.0439453125,17.9187729805707,0
225,219.497726440429,27.8862185534089,0
250,222.711227416992,31.1327605228871,0
200,217.663635253906,19.5783963128924,0
200,217.789184570312,19.0206702593714,0
500,262.834579467773,22.0009262221865,0
475,259.646820068359,26.1254019992193,0
450,256.153137207031,24.0010276971152,0
400,250.063339233398,14.0595153570175,0
375,246.598800659179,9.63132961094379,0
350,242.575042724609,13.3801426291465,0
325,238.044494628906,17.7552032619714,0
300,233.048431396484,19.7585285417735,0
275,227.835128784179,24.6321144755929,0
250,222.530700683593,31.2525899426545,0
225,219.579147338867,27.8757843237835,0
425,253.139099121093,13.8807895183563,0
225,219.969268798828,22.7623832914978,0
475,259.667938232421,23.4369571208953,0
450,256.463806152343,16.2755059003829,0
425,253.673889160156,13.5115089565515,0
400,250.535491943359,11.0613623261451,0
375,246.957931518554,10.2507615012582,0
350,242.794464111328,16.7512860029237,0
325,238.325363159179,18.5010799765586,0
300,233.311416625976,19.0020684949122,0
275,227.97883605957,22.3765822529094,0
250,222.668655395507,24.8801402626559,0
500,262.759292602539,22.4877348393201,0
200,217.878921508789,15.5350209660828,0
450,257.117965698242,10.7823671102523,0
400,250.872024536132,10.020375996828,0
200,217.090988159179,15.8946307897567,0
225,219.747619628906,21.0228398144245,0
250,222.723831176757,28.5066279363818,0
275,227.899719238281,29.380775288213002,0
300,233.187530517578,23.8750983534628,0
325,238.366546630859,18.0041367490775,0
350,242.622634887695,20.5008791685104,0
375,246.92041015625,14.396012187004,0
475,260.018402099609,18.4290183782577,0
500,262.885025024414,19.6326156705617,0
425,254.206130981445,10.3517637848854,0
275,228.161346435546,27.3815614520572,0
250,222.677917480468,25.125100367979,0
500,262.747634887695,18.3757935464382,0
475,259.871444702148,16.0000995778245,0
450,257.078857421875,9.02052335999906,0
425,254.238174438476,10.2695049643516,0
400,250.800506591796,11.7500990182161,0
375,246.819046020507,17.5059880018234,0
350,242.630798339843,22.9335454702377,0
325,238.489959716796,17.3070615530014,0
225,219.957641601562,17.0000961115583,0
200,216.342254638671,15.0042696297168,0
300,233.334686279296,23.1279098526574,0
300,233.263092041015,23.8889497658237,0
350,242.595794677734,22.1841123104095,0
275,227.845672607421,30.6374703729525,0
375,246.728881835937,19.9630943834781,0
400,250.847290039062,16.0130272954702,0
425,254.268524169921,14.0210932493209,0
325,238.413665771484,18.2504296153783,0
450,257.06005859375,14.1348551958799,0
475,260.009674072265,16.2502967119216,0
500,262.808410644531,18.3164983689785,0
200,215.773284912109,15.0345711335539,0
225,219.750915527343,14.2760138716548,0
250,222.723220825195,22.7509656079346,0
500,262.97573852539,18.0557879507541,0
475,260.085021972656,15.508874409832,0
450,257.137954711914,12.5511569306254,0
425,254.286712646484,11.7598349452018,0
400,250.815963745117,14.2805146574974,0
375,246.694580078125,20.1319153895601,0
300,233.244232177734,26.2557747033424,0
325,238.370010375976,18.5997865200042,0
275,227.762771606445,34.6335478452965,0
250,222.788787841796,23.1296770791523,0
225,219.428466796875,13.7561859847046,0
350,242.592056274414,21.5007984940311,0
200,215.56005859375,14.5328909754753,0
225,219.29800415039,13.8776790364645,0
475,260.154571533203,16.2902412675321,0
450,257.154739379882,15.3883896786719,0
425,254.328262329101,14.7242621779441,0
250,223.116821289062,22.3817823179997,0
500,262.864181518554,18.5000993878202,0
400,250.823150634765,16.9888299107551,0
375,246.712173461914,22.2524467036128,0
350,242.532257080078,21.7533447344321,0
325,238.268951416015,18.0034341560676,0
300,233.256134033203,22.0054485742002,0
275,227.944641113281,28.6303631449118,0
200,215.921783447265,15.2590709105134,0
250,223.017196655273,20.5006968167726,0
375,246.987609863281,25.2348424494266,0
500,262.964477539062,18.8900148691609,0
200,215.927490234375,13.7569783539511,0
475,260.153823852539,17.638483329676,0
400,251.140304565429,19.9756071567535,0
425,254.527404785156,17.8464651107788,0
225,219.373779296875,14.2507250177441,0
350,242.817474365234,23.4795858636498,0
450,257.181213378906,21.631460666656402,0
325,238.209197998046,19.5008283465285,0
300,233.121459960937,24.251484627719,0
275,227.878692626953,26.6250980668264,0
250,223.24462890625,21.1451532393693,0
225,219.22476196289,16.5171388667076,0
475,259.813125610351,19.7365076243877,0
325,238.107849121093,24.1277423931751,0
350,242.484252929687,26.9805989414453,0
275,228.142440795898,23.0065808282233,0
375,246.701629638671,26.3497579097747,0
400,250.660232543945,22.9995576143264,0
425,253.956649780273,21.3994522094726,0
450,256.88899230957,21.2642961144447,0
200,216.065170288086,14.7754875551909,0
500,262.939880371093,19.3829329311847,0
300,233.255920410156,25.001138552674,0
200,216.814300537109,14.9365270361304,0
350,242.226638793945,22.375098913908,0
325,237.790161132812,23.5000989287145,0
300,233.067840576171,22.8769395396811,0
275,228.075317382812,22.125100092795,0
250,223.132385253906,20.50009688735,0
375,246.374969482421,23.0031194686889,0
400,250.298782348632,22.4253144264221,0
425,253.679794311523,21.6528714895248,0
225,219.651947021484,16.2500959015014,0
450,256.766357421875,20.7009307444095,0
500,262.731262207031,18.3021308481693,0
475,259.7626953125,18.467239677906,0
250,223.384246826171,19.6320550912059,0
225,219.753005981445,16.3846846017986,0
200,216.910507202148,15.022118255496,0
400,250.352569580078,23.0320515632629,0
375,246.584197998046,23.625340282917,0
350,242.458572387695,23.3757013105205,0
300,233.210357666015,23.8753033913963,0
325,237.87255859375,24.7505925146979,0
450,256.834014892578,21.2549059838056,0
475,259.775482177734,18.7967689782381,0
500,262.764114379882,17.8790728747844,0
425,253.784301757812,22.2506101131439,0
275,228.180938720703,22.87942468049,0
400,250.144592285156,21.2615977525711,0
225,219.428161621093,18.761971078813,0
500,262.892578125,20.0007050484418,0
475,259.866622924804,21.6254412847047,0
275,227.767425537109,21.3890960915014,0
425,253.690979003906,24.2776907682418,0
300,232.815353393554,19.8753596712776,0
325,237.57420349121,20.6327098067849,0
350,242.127182006836,16.909379247576,0
375,246.320495605468,17.0332356095314,0
450,256.829727172851,25.0210210550576,0
250,222.837478637695,20.00274063088,0
200,217.284973144531,12.4075381308794,0
325,237.7939453125,18.000098015007,0
500,263.16275024414,21.0001046208926,0
450,256.99104309082,27.0064394474029,0
350,242.385345458984,17.5897531807422,0
425,253.818984985351,23.3926179409027,0
400,250.417602539062,20.1160857677459,0
200,217.426666259765,12.2523561671841,0
225,219.683074951171,18.3860607957467,0
250,222.532318115234,22.6342459218576,0
275,227.683410644531,21.3858635416254,0
300,232.841751098632,18.7514791399007,0
475,260.189453125,22.2156893908977,0
375,246.682586669921,16.9020431786775,0
275,228.17219543457,23.005290930625,0
250,223.789093017578,19.8773353181313,0
300,233.14988708496,18.7515812891069,0
325,238.005966186523,15.5969198420643,0
350,242.545791625976,17.7745010852813,0
375,246.836822509765,15.7191120386123,0
400,250.667678833007,16.431198477745,0
225,220.336837768554,20.1901507675647,0
500,263.221817016601,19.6412971783429,0
450,257.01773071289,24.2584919221699,0
200,217.393341064453,14.7702431082725,0
425,254.155334472656,20.2967460900545,0
475,260.368621826171,22.1329842861741,0
400,251.30857849121,15.4218877553939,0
475,260.86701965332,21.0014126803726,0
275,228.340774536132,23.504405635409,0
250,223.717956542968,21.3788295234553,0
225,219.915618896484,22.2949019819498,0
200,216.838760375976,18.8318484276533,0
350,242.925201416015,17.8196565508842,0
375,247.258758544921,16.0099917948246,0
500,263.848587036132,19.1269454546272,0
425,254.782882690429,17.50578792952,0
450,258.004821777343,20.6298359059728,0
300,233.419113159179,19.000792671577,0
325,238.475540161132,15.8827439844608,0
475,260.647430419921,19.0833433717489,0
450,257.700576782226,17.177669018507,0
375,247.364807128906,14.8750994801521,0
400,251.100357055664,15.1343250274658,0
350,243.166641235351,17.0023645162582,0
325,238.642150878906,15.3770830035209,0
300,233.875259399414,17.6653043217957,0
275,228.837203979492,25.1322984821163,0
250,223.885299682617,26.8793372125364,0
225,219.948013305664,22.3860375918448,0
200,216.952194213867,18.635853299871,0
425,254.522323608398,16.8913129568099,0
500,263.583190917968,18.1320887953043,0
425,254.317718505859,14.9826739579439,0
400,250.767944335937,13.5874787569046,0
350,243.319717407226,11.9122119843959,0
325,239.067550659179,14.2704240940511,0
300,234.12092590332,17.1293841898441,0
275,228.682189941406,26.1256038856809,0
250,223.503585815429,26.003109303303,0
225,219.728530883789,20.890805337578,0
450,257.568954467773,15.0913208425045,0
475,260.630767822265,15.2719083726406,0
500,263.476333618164,15.1525188684463,0
375,246.957458496093,13.5034627318382,0
200,216.28823852539,18.7666199263185,0
200,216.248580932617,38.3023687377572,0
475,260.771591186523,13.3755286805098,0
500,263.613739013671,13.3854290721938,0
225,220.539031982421,22.2881146967411,0
250,223.909637451171,22.6299727051518,0
275,229.12629699707,23.0013864729553,0
450,257.679244995117,15.0003036251582,0
300,234.527191162109,17.3830037936568,0
350,243.049575805664,11.9965748488903,0
375,246.684173583984,12.399554669857,0
400,250.431503295898,16.5003500580787,0
425,254.093368530273,16.1709484457969,0
325,239.149154663086,13.6708370409905,0
500,263.503051757812,13.3944441732019,0
425,254.00537109375,16.2523040208034,0
400,250.269210815429,16.2202564775943,0
250,224.215301513671,21.5030393898487,0
275,228.819274902343,22.2559506143443,0
300,234.068801879882,17.5212878473103,0
475,260.618606567382,12.8754198761889,0
325,238.680480957031,13.1271867430768,0
350,242.65721130371,11.3795116245746,0
375,246.348022460937,14.5380293130874,0
200,215.934814453125,40.5208758469671,0
225,220.963806152343,23.2676474247127,0
450,257.477279663085,15.2511498030507,0
275,228.844329833984,19.1302949897944,0
475,260.58836364746,13.0009466949268,0
250,225.057586669921,21.785103265196,0
325,238.045272827148,14.1258592016529,0
350,242.0517578125,14.176317051053,0
375,245.96255493164,16.7578792572021,0
400,249.893798828125,17.9409279823303,0
